mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,Model,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,param_model__learning_rate,param_model__subsample,param_model__C,param_model__epsilon,param_model__gamma,param_model__kernel
0.039229631423950195,0.0023024066950917523,0.00963737964630127,0.002036123301937843,0.001,,{'model__alpha': 0.001},-0.12463933588666352,-0.1500579398767782,-0.12721817944469357,-0.1380937992193707,-0.10558538838588653,-0.10631068977398554,-0.10742725451503186,-0.11594410727383296,-0.09188156343474983,-0.10190573661341619,-0.1169063994424409,0.017019220038995673,3,Lasso,,,,,,,,,,,
0.8489093780517578,0.021876074388602902,0.03313736915588379,0.001497473064218735,,,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 200}",-0.14504102793068008,-0.17147277321138532,-0.14362101042495187,-0.16699114161814016,-0.12939768313394012,-0.12376860464380442,-0.12977151693264327,-0.14107707218539337,-0.1044837612033959,-0.1328892784829606,-0.1388513869767295,0.018809578908174796,7,Random Forest,10.0,sqrt,1.0,5.0,200.0,,,,,,
1.2334277153015136,0.05929275885385122,0.04628555774688721,0.003902674199126477,,,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 300}",-0.14555342564907073,-0.1715059680281551,-0.14370518840769855,-0.16607296904477897,-0.12916994799949466,-0.12403197997693283,-0.12903809017357748,-0.1409606711029077,-0.10609202473675407,-0.13249906989544555,-0.13886293350148154,0.01844839905315504,8,Random Forest,10.0,sqrt,1.0,5.0,300.0,,,,,,
1.9563111305236816,0.04932381639923729,0.05978658199310303,0.0015123786289689427,,,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 500}",-0.14493384065950307,-0.17193298614611946,-0.14485671731910937,-0.16589120337236357,-0.12860743931912402,-0.1242265100202177,-0.12964209038128238,-0.1396938361959366,-0.10580574344045683,-0.1311538916896406,-0.13867442585437537,0.018584679985799088,4,Random Forest,10.0,sqrt,1.0,5.0,500.0,,,,,,
0.7783543109893799,0.02415057081010068,0.03333389759063721,0.0019683586771247086,,,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200}",-0.14860802217042393,-0.17257967714246497,-0.14949150264868327,-0.17104865285337556,-0.12921967519115918,-0.1268985327476348,-0.13039399961322395,-0.14287052251072807,-0.10861900365541698,-0.13368012775207658,-0.14134097162851872,0.01893342423525465,11,Random Forest,10.0,sqrt,2.0,5.0,200.0,,,,,,
1.1491870880126953,0.025315302862102304,0.04158971309661865,0.0022437386284737525,,,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 300}",-0.14716659444452423,-0.1732338170291689,-0.14808933764152965,-0.17005688614759792,-0.12954483761045144,-0.12744598797214574,-0.13181764142943497,-0.14280333405632656,-0.10955607537094116,-0.13430042925741947,-0.141401494095954,0.018455621277227302,12,Random Forest,10.0,sqrt,2.0,5.0,300.0,,,,,,
1.8957821607589722,0.05589836413501624,0.06001594066619873,0.00462359109661405,,,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 500}",-0.14667436064128928,-0.17393146601919182,-0.14700926212959275,-0.16854516430956065,-0.12914745880995698,-0.1265076266441248,-0.13029398730083774,-0.14162339470687393,-0.11059251422171397,-0.13360740383960892,-0.14079326386227506,0.018319072981751183,10,Random Forest,10.0,sqrt,2.0,5.0,500.0,,,,,,
0.9401280879974365,0.028908541942997936,0.03390374183654785,0.001958263359238657,,,"{'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 200}",-0.14203277694327845,-0.17020007038167081,-0.14174750849243323,-0.16233013050432873,-0.12805254732960744,-0.12295390577559549,-0.12872365506544273,-0.13586414408447509,-0.10509628595879365,-0.12632104441904324,-0.13633220689546688,0.018072889025735776,3,Random Forest,20.0,sqrt,1.0,5.0,200.0,,,,,,
1.3874880790710449,0.04475646910127519,0.04801480770111084,0.00903541781109946,,,"{'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 300}",-0.14227034339114214,-0.16913644669221958,-0.1429714637187088,-0.16202957996416825,-0.12811477471469254,-0.12357869528426402,-0.12888990804676687,-0.13557986210816297,-0.10413673178642092,-0.1259008409492582,-0.13626086466558043,0.018020148523914644,2,Random Forest,20.0,sqrt,1.0,5.0,300.0,,,,,,
2.309235620498657,0.04163767682594436,0.06832540035247803,0.007399129455044738,,,"{'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 500}",-0.14172516671431784,-0.16994142653947153,-0.1417647807910286,-0.16196963128067637,-0.12805324643010654,-0.12276076246704686,-0.12932963455759988,-0.13568317816427672,-0.10405716853119722,-0.12622106958968118,-0.1361506065065403,0.018141719898745464,1,Random Forest,20.0,sqrt,1.0,5.0,500.0,,,,,,
0.8778872013092041,0.04509707528779654,0.03341526985168457,0.002228352400185801,,,"{'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200}",-0.1444878068610292,-0.1726311868918479,-0.14477911070657382,-0.16861761779085457,-0.12880436315006993,-0.12808613123254836,-0.1280416392149683,-0.13784810301677933,-0.10847032551209482,-0.12905489512718524,-0.13908211795039516,0.018566499243952764,9,Random Forest,20.0,sqrt,2.0,5.0,200.0,,,,,,
1.3773144721984862,0.06665980514614325,0.04531426429748535,0.003960387871924378,,,"{'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 300}",-0.14292518139261667,-0.17258708032148892,-0.1450977970792609,-0.1679948600305598,-0.12812057070242927,-0.12699748218477644,-0.1293021680294032,-0.13733989674755678,-0.10869774824941426,-0.12926424364372774,-0.13883270283812338,0.01842102571510024,6,Random Forest,20.0,sqrt,2.0,5.0,300.0,,,,,,
2.011439347267151,0.08914465914465398,0.046376156806945804,0.005384623948664658,,,"{'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 500}",-0.1438873495690367,-0.17268511761853877,-0.14557437646126486,-0.16709224095424052,-0.12822018850780265,-0.12572644280518908,-0.12925572037092734,-0.13755793911202002,-0.10838672237758411,-0.1293653688389357,-0.13877514666155397,0.01846587457483258,5,Random Forest,20.0,sqrt,2.0,5.0,500.0,,,,,,
1.3348240375518798,0.06252070743651851,0.017444944381713866,0.0008315707845899292,,,"{'model__learning_rate': 0.02, 'model__max_depth': 3, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 700, 'model__subsample': 0.8}",-0.12261694075960108,-0.1562914057277192,-0.13029675687768835,-0.13135970149479634,-0.10565584330222726,-0.10676569667481504,-0.11510351126516709,-0.11769664578425253,-0.09055000396698938,-0.10770579667396268,-0.11840423025272191,0.01721089212746425,65,Gradient Boosting,3.0,sqrt,2.0,5.0,700.0,0.02,0.8,,,,
1.4731719017028808,0.06206878603984098,0.018203544616699218,0.001323460243216223,,,"{'model__learning_rate': 0.02, 'model__max_depth': 3, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 800, 'model__subsample': 0.8}",-0.12121714085090375,-0.15534264407705395,-0.13010892383278472,-0.130627222681567,-0.10571882323368288,-0.10682700377011614,-0.11419111397721743,-0.11731060584643484,-0.09063714118284522,-0.10673799670343813,-0.1178718616156044,0.01696153425240168,26,Gradient Boosting,3.0,sqrt,2.0,5.0,800.0,0.02,0.8,,,,
1.6210909128189086,0.041622903874233334,0.018828821182250977,0.0010592844087119126,,,"{'model__learning_rate': 0.02, 'model__max_depth': 3, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 900, 'model__subsample': 0.8}",-0.12039713690956437,-0.1554793616202876,-0.12990085602102794,-0.13053032835981837,-0.10577171822048696,-0.10675724687455097,-0.11396919927494524,-0.11733198353720553,-0.09034582954772355,-0.10598994968977242,-0.1176473610055383,0.017057148643656206,9,Gradient Boosting,3.0,sqrt,2.0,5.0,900.0,0.02,0.8,,,,
1.2801273584365844,0.03819093520886147,0.01868782043457031,0.0013034851824184556,,,"{'model__learning_rate': 0.02, 'model__max_depth': 3, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 700, 'model__subsample': 0.8}",-0.12262179581308807,-0.15675875614731682,-0.130317488835148,-0.13220554192057465,-0.1058525001946677,-0.10694161239482793,-0.1158969379530764,-0.11861858021230795,-0.09077893471456078,-0.10715909294364179,-0.118715124112921,0.017335434700621787,72,Gradient Boosting,3.0,sqrt,2.0,10.0,700.0,0.02,0.8,,,,
1.4725414991378785,0.0350914014833691,0.01873462200164795,0.0010395045840958085,,,"{'model__learning_rate': 0.02, 'model__max_depth': 3, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 800, 'model__subsample': 0.8}",-0.12131042526269105,-0.155839667875963,-0.12965291354425548,-0.1313980041630627,-0.10616613323022672,-0.10704984454098534,-0.11512245952094531,-0.1184284180715957,-0.090567064054213,-0.10607262757583286,-0.11816075578397711,0.017091156022604213,47,Gradient Boosting,3.0,sqrt,2.0,10.0,800.0,0.02,0.8,,,,
1.7344544172286986,0.041373983535272704,0.021830534934997557,0.002951978172146602,,,"{'model__learning_rate': 0.02, 'model__max_depth': 3, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 900, 'model__subsample': 0.8}",-0.12070187672922547,-0.15603268950677096,-0.12938689984849622,-0.13134705405128458,-0.10652235928822593,-0.10696739312097668,-0.11507926150058656,-0.11849720921967763,-0.09047590855931402,-0.1057102622167089,-0.11807209140412671,0.01712420749390614,42,Gradient Boosting,3.0,sqrt,2.0,10.0,900.0,0.02,0.8,,,,
1.3664467811584473,0.05128327349216887,0.01790492534637451,0.0013816951563224453,,,"{'model__learning_rate': 0.02, 'model__max_depth': 3, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3, 'model__min_samples_split': 5, 'model__n_estimators': 700, 'model__subsample': 0.8}",-0.12345618948961797,-0.15605865156923973,-0.13151690832198848,-0.13255465258400032,-0.10433442988221592,-0.10770696374435378,-0.11453258384295681,-0.11767229348059338,-0.0895135541444224,-0.10776415383865434,-0.11851103808980432,0.01758191968655211,70,Gradient Boosting,3.0,sqrt,3.0,5.0,700.0,0.02,0.8,,,,
1.548341703414917,0.05713213172740045,0.018596458435058593,0.00203077788740753,,,"{'model__learning_rate': 0.02, 'model__max_depth': 3, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3, 'model__min_samples_split': 5, 'model__n_estimators': 800, 'model__subsample': 0.8}",-0.12262382318458111,-0.15526738492303666,-0.13112890784194614,-0.13089672318842463,-0.10460490633904093,-0.10809235750905619,-0.11422408965062526,-0.11757366378568031,-0.08950048816998235,-0.10693185968757003,-0.11808442042799436,0.017249971657518504,44,Gradient Boosting,3.0,sqrt,3.0,5.0,800.0,0.02,0.8,,,,
1.6314302921295165,0.04504809954236516,0.018028950691223143,0.001155931775069833,,,"{'model__learning_rate': 0.02, 'model__max_depth': 3, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3, 'model__min_samples_split': 5, 'model__n_estimators': 900, 'model__subsample': 0.8}",-0.12193810145709551,-0.15527980469600972,-0.1306509825643522,-0.13036484809478113,-0.10491782135731723,-0.10839791672599183,-0.1141553566155069,-0.11765002875777554,-0.08921667618118592,-0.10606589584537014,-0.1178637432295386,0.01722554320284624,25,Gradient Boosting,3.0,sqrt,3.0,5.0,900.0,0.02,0.8,,,,
1.259257197380066,0.029380424130115487,0.017339134216308595,0.0007286135844253556,,,"{'model__learning_rate': 0.02, 'model__max_depth': 3, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3, 'model__min_samples_split': 10, 'model__n_estimators': 700, 'model__subsample': 0.8}",-0.12233155586891459,-0.15620817962187225,-0.13085094685526083,-0.1323559253851425,-0.1049721464931699,-0.10664103732156113,-0.11529402544780189,-0.11768998379941698,-0.08991019315282875,-0.10714813220690148,-0.11834021261528702,0.017497654244283525,57,Gradient Boosting,3.0,sqrt,3.0,10.0,700.0,0.02,0.8,,,,
1.4369472980499267,0.045041713170108834,0.018622350692749024,0.0010837473161144527,,,"{'model__learning_rate': 0.02, 'model__max_depth': 3, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3, 'model__min_samples_split': 10, 'model__n_estimators': 800, 'model__subsample': 0.8}",-0.12161196898227696,-0.15547285556967178,-0.13032090019878295,-0.1314546997899782,-0.10528801158407666,-0.10685297226275293,-0.11499724332782545,-0.1173163662619361,-0.08967065503410339,-0.10620087041615221,-0.11791865434275564,0.017283328979616548,33,Gradient Boosting,3.0,sqrt,3.0,10.0,800.0,0.02,0.8,,,,
1.591457724571228,0.041016682168499935,0.01811521053314209,0.000991059209092838,,,"{'model__learning_rate': 0.02, 'model__max_depth': 3, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3, 'model__min_samples_split': 10, 'model__n_estimators': 900, 'model__subsample': 0.8}",-0.12094553074777052,-0.15537050245546832,-0.129984107772015,-0.1309945187051296,-0.10548708112678674,-0.10709032532214283,-0.11507057578067663,-0.11740275544780739,-0.0890780174953341,-0.10572857643184753,-0.11771519912849786,0.017287270233529526,13,Gradient Boosting,3.0,sqrt,3.0,10.0,900.0,0.02,0.8,,,,
1.2724978446960449,0.041085506417590616,0.01741073131561279,0.0008248717672497088,,,"{'model__learning_rate': 0.02, 'model__max_depth': 3, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 700, 'model__subsample': 0.8}",-0.12445994169584523,-0.1553060801648143,-0.131374322551697,-0.13192028075759432,-0.10444156972566201,-0.10796489621175949,-0.11470782253172807,-0.11605793961246665,-0.08878781891929728,-0.10844162057735694,-0.1183462292748221,0.0174607587126452,59,Gradient Boosting,3.0,sqrt,4.0,5.0,700.0,0.02,0.8,,,,
1.4361606597900392,0.03683779033563962,0.018198728561401367,0.0012214020036027226,,,"{'model__learning_rate': 0.02, 'model__max_depth': 3, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 800, 'model__subsample': 0.8}",-0.12347238791472369,-0.1547041123568705,-0.1311648852219961,-0.13114069752696988,-0.1046504835229162,-0.10783624451234493,-0.11407378445928601,-0.1159657076922776,-0.08854450065119883,-0.10743840379605746,-0.11789912076546412,0.01732993954782174,31,Gradient Boosting,3.0,sqrt,4.0,5.0,800.0,0.02,0.8,,,,
1.6067480325698853,0.04184863557762627,0.018412566184997557,0.0011028649182291926,,,"{'model__learning_rate': 0.02, 'model__max_depth': 3, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 900, 'model__subsample': 0.8}",-0.1226704503795189,-0.1545300677015936,-0.13067784753996917,-0.1309183552260832,-0.10504522046255282,-0.10784683781412627,-0.11444041520589462,-0.11598737902336553,-0.0880545030849239,-0.10709528489147756,-0.11772663613295054,0.017281213193563273,15,Gradient Boosting,3.0,sqrt,4.0,5.0,900.0,0.02,0.8,,,,
1.2638996362686157,0.04022669323684446,0.017741298675537108,0.0012056913831921415,,,"{'model__learning_rate': 0.02, 'model__max_depth': 3, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 700, 'model__subsample': 0.8}",-0.12419974977986756,-0.1561424973905075,-0.13142111854632438,-0.131531118265776,-0.10547212540212333,-0.10705401882505163,-0.11545768885994767,-0.11507299682804235,-0.08892800696439548,-0.10729986372184273,-0.11825791845838785,0.01762755202664364,54,Gradient Boosting,3.0,sqrt,4.0,10.0,700.0,0.02,0.8,,,,
1.4425865173339845,0.04191325251923906,0.018595433235168456,0.001549337667834238,,,"{'model__learning_rate': 0.02, 'model__max_depth': 3, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 800, 'model__subsample': 0.8}",-0.12333979824490639,-0.15554969313539088,-0.13112200800753457,-0.13092868439889677,-0.10561771018398282,-0.10694548440073631,-0.11502328632666398,-0.1148390375048627,-0.08869982413903753,-0.10639429598220376,-0.11784598223242156,0.017507604791090137,24,Gradient Boosting,3.0,sqrt,4.0,10.0,800.0,0.02,0.8,,,,
1.5723474502563477,0.05299171714266271,0.019322586059570313,0.002787320881048452,,,"{'model__learning_rate': 0.02, 'model__max_depth': 3, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 900, 'model__subsample': 0.8}",-0.12277768919940649,-0.15553220546474703,-0.13059421089098766,-0.13040959759147994,-0.10585047784145012,-0.10672793558052111,-0.11524805518025204,-0.11482294735172813,-0.08813132118429642,-0.10595632892403366,-0.11760507692089026,0.017527323112956086,5,Gradient Boosting,3.0,sqrt,4.0,10.0,900.0,0.02,0.8,,,,
4.74607470035553,0.06750742565117084,0.01645219326019287,0.0006719313152310415,,,"{'model__learning_rate': 0.02, 'model__max_depth': 3, 'model__max_features': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 700, 'model__subsample': 0.8}",-0.12083738921935662,-0.16057823784451042,-0.13371368277595214,-0.13975418587751293,-0.1170607816251659,-0.11156041658987262,-0.11481568891106282,-0.11985203781166198,-0.09013264177378986,-0.09780531817055954,-0.12061103805994448,0.019269876551541512,116,Gradient Boosting,3.0,,2.0,5.0,700.0,0.02,0.8,,,,
5.37664270401001,0.07942705624389682,0.017230963706970213,0.0012661562772979822,,,"{'model__learning_rate': 0.02, 'model__max_depth': 3, 'model__max_features': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 800, 'model__subsample': 0.8}",-0.12070989925196893,-0.16085923267480998,-0.13397452048516684,-0.13905599542510333,-0.11675299968122305,-0.11074007759505476,-0.1147948358061699,-0.11913646679612025,-0.09020541858673095,-0.09798875330097769,-0.12042181996033259,0.01929497441329368,109,Gradient Boosting,3.0,,2.0,5.0,800.0,0.02,0.8,,,,
6.016863679885864,0.090189571552517,0.01735188961029053,0.0008231105267377658,,,"{'model__learning_rate': 0.02, 'model__max_depth': 3, 'model__max_features': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 900, 'model__subsample': 0.8}",-0.12110143654214581,-0.1605259005280491,-0.13383159521364246,-0.13833273506602534,-0.1169273254249684,-0.11062288432451682,-0.11467561132080195,-0.11823922338039339,-0.09062631432341679,-0.09745939843445796,-0.12023424245584183,0.019157579407768712,100,Gradient Boosting,3.0,,2.0,5.0,900.0,0.02,0.8,,,,
4.693377590179443,0.06073223902497615,0.01684615612030029,0.0007733788885800881,,,"{'model__learning_rate': 0.02, 'model__max_depth': 3, 'model__max_features': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 700, 'model__subsample': 0.8}",-0.12000013786553024,-0.15995738558676165,-0.13324516295161645,-0.13774471840025707,-0.11683045364177905,-0.11083412763391796,-0.11576171248008535,-0.12003764476566132,-0.0897268095635912,-0.09787298329296713,-0.12020111361821675,0.01898576370579697,97,Gradient Boosting,3.0,,2.0,10.0,700.0,0.02,0.8,,,,
5.3460805177688595,0.06198396982515905,0.017549347877502442,0.0018128411205388826,,,"{'model__learning_rate': 0.02, 'model__max_depth': 3, 'model__max_features': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 800, 'model__subsample': 0.8}",-0.11987515518466842,-0.16015549182102207,-0.13352810730561526,-0.13720181400789985,-0.11659631843196494,-0.11006667279498267,-0.11555549473065325,-0.11984107057050912,-0.08928966927140977,-0.09800025131823992,-0.12001100454369654,0.01910114726869099,90,Gradient Boosting,3.0,,2.0,10.0,800.0,0.02,0.8,,,,
6.198176169395447,0.09309656197201231,0.01805069446563721,0.0014614699222765684,,,"{'model__learning_rate': 0.02, 'model__max_depth': 3, 'model__max_features': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 900, 'model__subsample': 0.8}",-0.11965400569413971,-0.1600200073274551,-0.13349653408095033,-0.13618532829788324,-0.11683177349359887,-0.10988334682218273,-0.11567697694749107,-0.1195885993163769,-0.08945244471300952,-0.09735095429965082,-0.11981399709927384,0.019033839672452677,82,Gradient Boosting,3.0,,2.0,10.0,900.0,0.02,0.8,,,,
4.829875349998474,0.08345183441221765,0.017508482933044432,0.001681593830403391,,,"{'model__learning_rate': 0.02, 'model__max_depth': 3, 'model__max_features': None, 'model__min_samples_leaf': 3, 'model__min_samples_split': 5, 'model__n_estimators': 700, 'model__subsample': 0.8}",-0.12332498198933357,-0.15989720006286084,-0.1351232371630952,-0.14004764726635777,-0.11687343132395353,-0.11244289786292419,-0.11538799173145792,-0.11954143844107372,-0.09097026019175351,-0.09936843649555313,-0.12129775225283634,0.018903370761683257,140,Gradient Boosting,3.0,,3.0,5.0,700.0,0.02,0.8,,,,
